issueDate,section,slot,eventName,slug,url,vuc,vtc,sectionSize,percentileVuc
2025-09-18,For Golden Age Readers,3,Artful Yoga McMichael,5-picks-that-ll-save-your-weekend,https://mcmichael.com/event/artful-yoga/,3,3,5,0.1
2025-09-18,For Golden Age Readers,4,"️ Dot-Painting Workshop Paint 4-inch apple rocks - simple dotting, display-ready keepsakes. More Info",5-picks-that-ll-save-your-weekend,https://allevents.in/vaughan/vaughan-4-apple-orchard-rock-dot-painting-workshop/200028724935331,9,9,5,0.5
2025-09-18,For Golden Age Readers,5,"Retired / semi-retired - Probus Club Meet Make retirement richer: meets monthly - friendship, speakers. More Info",5-picks-that-ll-save-your-weekend,https://vaughan.probuscanada.ca/,19,19,5,0.7
2025-09-25,For Families,1,Community Tree Planting Event (Age 6+),the-5-that-never-disappoint,https://allevents.in/vaughan/community-tree-planting-event-at-langstaff-park/100001622638117289,28,28,5,0.7
2025-09-25,For Families,2,"Vibrant Ukrainian floral folk art workshop (Age 14+) Beginner-friendly, free: history, techniques, guided creation, materials included. Explore More",the-5-that-never-disappoint,https://allevents.in/vaughan/floral-folk-art-fun/100001431985149129,14,14,5,0.3
2025-09-25,For Families,3,"Wildflower Planting at Kortright (Age 14+) Earn volunteer hours planting wildflowers - help pollinators, meet friends. Get your volunteer hours",the-5-that-never-disappoint,https://kortright.org/whats-on/calendar/#event=conservation-youth-corp-cyc-wildflower-planting-at-kortright;instance=20250926100000?popup=1&lang=en-US,16,17,5,0.5
2025-09-25,For Families,4,"‍🍳 Cooking Academy for Kids (Age 6-8) Sweet and savory skills: kids bake safely, proudly bringing treats. Learn More",the-5-that-never-disappoint,https://app.amilia.com/store/en/little-kitchen-academy-vaughan/shop/activities/6102265?_gl=1*1fg0fzu*_gcl_aw*R0NMLjE3NTYyMTM4OTUuQ2owS0NRandoNXZGQmhDeUFSSXNBSEJ4Mnd4NEpnRm1rcDgycGxGTFhLZ1ljdHc3OEppY25vQ29DVjdEaTd5eG9uZEVUOGNYaTI4cDA4SWFBdUg2RUFMd193Y0I.*_gcl_au*MTEzMjEyOTI0Mi4xNzU2MjEzNzQ1*_ga*MTY5MTk1MDYzMS4xNzU2MjEzNzQ2*_ga_NZ8CGT75SC*czE3NTg3MTY0ODIkbzMkZzEkdDE3NTg3MTY2MDIkajYwJGwwJGgw&date=2025-09-27&view=month&scrollToCalendar=false,8,8,5,0.1
2025-09-25,For Families,5,"Pet Adoption Event (All Ages) Find your perfect pup Friday- adopt, cuddle, fall in love.",the-5-that-never-disappoint,https://www.facebook.com/events/1120057649639905/,39,41,5,0.9
2025-09-25,For Couples,1,"Culinary 101: Thai Tastes Knife Skills Date-night upgrade: hands-on Culinary 101, travel flavors without airfare.",the-5-that-never-disappoint,https://thechefupstairs.com/products/vaughan-culinary-101-world-tour-thai-tastes-knife-skills?start=2025-09-01T00%3A00&select=2025-09-28T14%3A00,32,34,5,0.9
2025-09-25,For Couples,2,"The United Nations of Comedy Multiple comics, fresh perspectives - relatable family chaos. Check it out",the-5-that-never-disappoint,https://tickets.cityplayhouse.ca/event/655:482/,23,25,5,0.3
2025-09-25,For Couples,3,"Rosh HaShanah Party Cozy lounge, premium cocktails, flavorful hookahs. Book your spot",the-5-that-never-disappoint,https://www.facebook.com/events/783752751038582/,26,26,5,0.7
2025-09-25,For Couples,4,"Kvetch - Alt-rock cover band at Archibald's Pub Pub vibes, hearty plates, live music - bring the crew with you.",the-5-that-never-disappoint,https://www.facebook.com/events/2241519146307388,19,21,5,0.1
2025-09-25,For Couples,5,"Menopause The Musical Four hilarious women, one black bra - relatable, riotous, must-see. Book your spot",the-5-that-never-disappoint,https://tickets.rhcentre.ca/Online/default.asp?doWork%3A%3AWScontent%3A%3AloadArticle=Load&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Aarticle_id=66C61C24-A6E1-4544-BA5D-B90F047E0D0E,25,27,5,0.5
2025-09-25,For Golden Age Readers,1,Sheep Puff Workshop,the-5-that-never-disappoint,https://www.eventbrite.ca/e/needle-felt-a-chewing-sheep-puff-workshop-in-toronto-tickets-1571083616389,18,20,5,0.5
2025-09-25,For Golden Age Readers,2,Hidden Black Creek: Tour Vaughan’s Historical Buildings,the-5-that-never-disappoint,https://calendar.trca.ca/event/hidden-black-creek-tour-vaughans-historical-buildings/,22,25,5,0.7
2025-09-25,For Golden Age Readers,3,️Curatorial Talk: Early Days: Indigenous Art,the-5-that-never-disappoint,https://mcmichael.com/event/curatorial-talk-early-days/,7,8,5,0.1
2025-09-25,For Golden Age Readers,4,‍♀️Forest Therapy Walk Breathe easier in nature - gentle mindfulness strolls rejuvenate. More Info,the-5-that-never-disappoint,https://mcmichael.com/event/forest-therapy-walk/,32,34,5,0.9
2025-09-25,For Golden Age Readers,5,"‍🤝‍🧑Free Cripping the Past is a social dance ball Accessible, queer-affirming social dancing demonstrations, food, and fun. More Info",the-5-that-never-disappoint,https://calendar.trca.ca/event/animating-historic-sites-pushmakers-cripping-the-past/,13,16,5,0.3
2025-10-02,For Families,1,8th Annual Woodbridge Fair Car Show (All Ages),queen-tribute-big-sales-bbq,https://www.facebook.com/events/1503442263974682/,103,115,5,0.7
2025-10-02,For Families,2,"Fall Market Free fall market: vendors, bakery café, kids meet a fire truck. Explore More",queen-tribute-big-sales-bbq,https://www.vaughan.ca/upcoming-events/tdchristian-fall-market,149,160,5,0.9
2025-10-02,For Families,3,Fall Colours at Kortright (All Ages)Enjoy a walk in a beautiful mixed hardwood forest to view the fall colours at their best.Details,queen-tribute-big-sales-bbq,https://kortright.org/whats-on/calendar/#event=fall-colours-2;instance=20251011100000?popup=1&lang=en-US,64,68,5,0.5
2025-10-02,For Families,4,"️ Black Creek Storytelling (Age 8+) Folk tales, romance, rebellion—it’s storytelling with a wink. Learn More",queen-tribute-big-sales-bbq,https://calendar.trca.ca/event/first-saturday-jewish-storytelling/,12,13,5,0.1
2025-10-02,For Families,5,"A Dark Symphony Halloween - Party & Market! (All Ages) Everyone’s buzzing - shopping, costumes, music, food.",queen-tribute-big-sales-bbq,https://calendar.trca.ca/event/enchanta-village-2/,53,62,5,0.3
2025-10-02,For Couples,1,SCARAMOUCHE - Celebrating the Music of Queen Bohemian nights - feels like Freddie never left the stage.,queen-tribute-big-sales-bbq,https://tickets.rhcentre.ca/Online/default.asp?BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Apermalink=SCARAMOUCHE&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Acontext_id=,79,85,5,0.9
2025-10-02,For Couples,2,"Psst… Secret Sale Is Back Feels like treasure hunting - scarves, shades, jewelry, all is there!",queen-tribute-big-sales-bbq,https://www.facebook.com/events/1155240859814105,60,63,5,0.7
2025-10-02,For Couples,3,"Sip & Paint Your Masterpiece at Thornhill Pub Drinks flowing, brushes moving—create the masterpiece you’ll brag about!",queen-tribute-big-sales-bbq,https://www.facebook.com/events/769825632521960/,22,22,5,0.3
2025-10-02,For Couples,4,"Arpi Alto & Emil Khachaturian It’s the date-night talk - wine, music, elegance in one.",queen-tribute-big-sales-bbq,https://www.tickettailor.com/events/regarts/1840936,12,13,5,0.1
2025-10-02,For Couples,5,Dance Cardio Fitness A fun and energetic dance cardio workout session. Explore More,queen-tribute-big-sales-bbq,https://www.facebook.com/shohutchifit,37,39,5,0.5
2025-10-02,For Golden Age Readers,1,Naturally Mindful: Retreat in Nature,queen-tribute-big-sales-bbq,https://kortright.org/whats-on/calendar/#event=naturally-mindful-silent-retreat-in-nature;instance=20251005100000?popup=1&lang=en-US,24,26,5,0.5
2025-10-02,For Golden Age Readers,2,"Retired / semi-retired - Probus Club Meet Make retirement richer: meets monthly - friendship, speakers. More Info",queen-tribute-big-sales-bbq,https://vaughan.probuscanada.ca/,32,34,5,0.7
2025-10-02,For Golden Age Readers,3,Seniors Club Programs in Woodbridge,queen-tribute-big-sales-bbq,https://www.centralwesthealthline.ca/healthlibrary_docs/SeniorsClubsAndProgramsWithTransportationWoodbridge.pdf,38,42,5,0.9
2025-10-02,For Golden Age Readers,4,Jewish Storytelling Join Jewish storyteller Eden Nameri for family-friendly stories. More Info,queen-tribute-big-sales-bbq,https://storytellingtoronto.org/Sys/PublicProfile/81268254/6939101,2,2,5,0.1
2025-10-02,For Golden Age Readers,5,Artful Yoga McMichael,queen-tribute-big-sales-bbq,https://mcmichael.com/event/artful-yoga/,12,14,5,0.3
2025-10-09,For Families,1,Woodbridge Fall Fair (All Ages),3-hit-shows-viral-recipe-fall-fair,https://www.woodbridgefair.ca/,91,96,5,0.9
2025-10-09,For Families,2,"Free Pumpkin Giveaway (All Ages) Pumpkins for all! Come early, pick yours, and celebrate fall. Explore More",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/869074795347537/,85,95,5,0.7
2025-10-09,For Families,3,"The Mom Market X Boo Fest (All Ages) Handmade treats, cider, festive vibes, and family fun - all in one stop! Details",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/605988225183225,66,73,5,0.5
2025-10-09,For Families,4,"️‍💥 Shrinky dink keychain workshop (All Ages) Craft, laugh, and share some fun - perfect gifts for a family! Learn More",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/777713041900732/,26,27,5,0.1
2025-10-09,For Families,5,"Simchat Torah - Full Dinner Feast, celebrate, and say L’chaim - fun for all!",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/791862160011022/,31,34,5,0.3
2025-10-09,For Couples,1,Chris Funk’s REDEFINING WONDER From Vegas - Chris Funk’s mind-blowing show will leave you speechless!,3-hit-shows-viral-recipe-fall-fair,https://chrisfunkmagic.com/chris-funk-live/,28,28,5,0.9
2025-10-09,For Couples,2,"ONE OF THE WORLD’S FINEST MIND READING ACTS Thought reading, telekinesis, pure disbelief -Mysterion makes the unreal real!",3-hit-shows-viral-recipe-fall-fair,https://www.jokers.ca/showclicks-data/seance-on-hallow-e.s.p.,20,25,5,0.3
2025-10-09,For Couples,3,️Anastasia’s Tour - blend of modern pop with traditional Greek λαϊκό Greece’s hottest pop star hits the stage - catch Anastasia’s electrifying tour!,3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/1157913619514119/,9,9,5,0.1
2025-10-09,For Couples,4,"The Filharmonic Live Harmony, hype, and ‘90s beats - The Filharmonic lights up the night!",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/1333283915196073/,23,24,5,0.7
2025-10-09,For Couples,5,"All new St. Louis Bar in Promenade starting October 15 Acoustic vibes, cold drinks, and big cheers - your midweek plan!",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/1499249011502861/,22,23,5,0.5
2025-10-09,For Golden Age Readers,1,Simplicity Spooky Glaze Fun Workshop,3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/1871096826780460/,10,10,5,0.4
2025-10-09,For Golden Age Readers,2,"Fall Colours at Kortright Explore fall’s beauty - walk, learn, and recharge under golden trees! More Info",3-hit-shows-viral-recipe-fall-fair,https://kortright.org/whats-on/calendar/#event=fall-colours-2;instance=20251013100000?popup=1&lang=en-US,23,25,5,0.7
2025-10-09,For Golden Age Readers,3,"️‍🩹Health Talk by The Energy Within Mind, body, balance - experience Jordan’s holistic path to real health. Learn More",3-hit-shows-viral-recipe-fall-fair,https://www.facebook.com/events/1487642449045158/,10,10,5,0.4
2025-10-09,For Golden Age Readers,4,"Retired / semi-retired - Probus Club Meet Make retirement richer: meets monthly - friendship, speakers. More Info",3-hit-shows-viral-recipe-fall-fair,https://vaughan.probuscanada.ca/,26,26,5,0.9
2025-10-09,For Golden Age Readers,5,Birds of Prey Workshop,3-hit-shows-viral-recipe-fall-fair,https://kortright.org/whats-on/calendar/#event=adult-workshop-birds-of-prey-2;instance=20251015183000?popup=1&lang=en-US,8,8,5,0.1
2025-10-16,For Families,1,Halloween Free cupcake decorating,your-5-weird-brunches-more,https://www.facebook.com/events/1436202517467851/,61,64,5,0.7
2025-10-16,For Families,2,"Market BooFest — Family Fun You Can’t Skip! Free aloe samples, fall vibes, and energy you’ll actually feel. Explore More",your-5-weird-brunches-more,https://www.facebook.com/events/3180002898821931/?active_tab=discussion,57,65,5,0.5
2025-10-16,For Families,3,"Kreepy Kortright – Celebrate Halloween in the Spookiest Way! Outdoor Halloween magic - haunted trails, cozy fires, and happy scares. Details",your-5-weird-brunches-more,https://calendar.trca.ca/event/kreepy-kortright-5/,46,50,5,0.3
2025-10-16,For Families,4,Village Market Still Open – Don’t Miss the Fall Fun! 34 years of local goodness - organic fresh produce and real community. Learn More,your-5-weird-brunches-more,https://villagemarket.ca/,73,81,5,0.9
2025-10-16,For Families,5,"Trapped Vaughan – Where Every Game Feels Like a Movie Unravel mysteries together -perfect for birthdays, families, or daring dates.",your-5-weird-brunches-more,https://trapped.com/events,30,31,5,0.1
2025-10-16,For Couples,1,Go-Kart Date Nights – Where Speed and Chemistry Collide! Skip dinner—race together! Go-kart dates that spark adrenaline.,your-5-weird-brunches-more,https://www.k1speed.ca/blog/go-kart-racing-the-perfect-date-night-idea,24,25,5,0.1
2025-10-16,For Couples,2,"Canada’s Baking & Sweets Show – Taste the World in One Place! Taste the world’s sweets—cakes, chocolates, and global dessert secrets!",your-5-weird-brunches-more,https://canadasbakingandsweetsshow.com/show-info/,42,45,5,0.8
2025-10-16,For Couples,3,"‍♀️ Meet the Walkers – Community, Connection, and Fresh Air Join friendly walks - fresh air, good company, and local stories.",your-5-weird-brunches-more,https://allevents.in/vaughan/meet-the-walkers-walk-with-us/100001748549561809,34,35,5,0.5
2025-10-16,For Couples,4,"️‍🩹 Vaughan Free Health & Wellness Expo – Experts & Giveaways! Free health expo—experts, demos, discounts, and 500 gift bags!",your-5-weird-brunches-more,https://vaughanhealthandwellnessexpo.ca/,42,46,5,0.8
2025-10-16,For Couples,5,"Funky Friday at Fionn MacCool’s – Retro Beats & Good Vibes! Vaughan’s Funky Friday- grooves, laughs, and hot moves.",your-5-weird-brunches-more,https://www.facebook.com/events/1161934635749189/,26,26,5,0.3
2025-10-16,For Golden Age Readers,1,️ First Look & Opening Night – Where Art Meets Elegance,your-5-weird-brunches-more,https://mcmichael.com/event/2025-art-toronto/,23,25,5,0.3
2025-10-16,For Golden Age Readers,2,"Free Yoga for Stress Relief – Breathe, Stretch, and Reconnect Unwind your week—join Maya’s free stress-reducing yoga session. Check this Out",your-5-weird-brunches-more,https://www.facebook.com/events/4089287977979997/4089287991313329/?active_tab=about,43,45,5,0.9
2025-10-16,For Golden Age Readers,3,"Lital Schwartz Live – Laugh at What No One Dares to Say! Raw, hilarious, and real—Lital says what we’re all thinking. Book Your Spot",your-5-weird-brunches-more,https://tickets.cityplayhouse.ca/event/655:516/655:683/,17,17,5,0.1
2025-10-16,For Golden Age Readers,4,"Aging Well Club – Learn, Connect, and Keep the Spark Alive! Stay curious, stay connected—join Vaughan’s Aging Well Club! More Info",your-5-weird-brunches-more,https://www.vaughanpl.info/programs/view/3346,28,30,5,0.7
2025-10-16,For Golden Age Readers,5,"Sunday Sip & Create – Art, Coffee, and Cozy Company",your-5-weird-brunches-more,https://mcmichael.com/event/sunday-sip-and-create/,25,28,5,0.5
2025-10-23,For Families,1,"Smashed It Down – Vaughan’s Juiciest Burger Eating Contest! Big bites, loud cheers - $300 prize and bragging rights await! Join the Fun",3-can-t-miss-picks-viral-treat,https://heroburgers.com/,25,26,5,0.1
2025-10-23,For Families,2,"Free Halloween Artmaking Workshop – Little Ghouls Get Creative! Young artists, big imaginations - Halloween fun in every brushstroke. Create with Us",3-can-t-miss-picks-viral-treat,https://mcmichael.com/event/kids-halloween-2025/,37,40,5,0.9
2025-10-23,For Families,3,Pet Adoption Weekend at PetSmart – Meet Your New Best Friend! Fall in love fast - adorable kittens waiting for their new home.,3-can-t-miss-picks-viral-treat,https://www.facebook.com/events/678910311471895/,27,28,5,0.3
2025-10-23,For Families,4,"Ghosts of The Village – Haunted Walk at Black Creek Step inside shadows - ghosts, chills, and eerie true tales. Dare to Enter",3-can-t-miss-picks-viral-treat,https://calendar.trca.ca/event/ghosts-of-the-village-at-black-creek-3/,30,33,5,0.6
2025-10-23,For Families,5,"Family Adventure Walk – Fall Fun at Kortright Stories, crafts, and trails- autumn magic for every family. Explore Together",3-can-t-miss-picks-viral-treat,https://calendar.trca.ca/event/the-diane-kashin-family-adventure-walk-in-the-forest-2/,30,32,5,0.6
2025-10-23,For Couples,1,"Adult Cooking Class – Mangiare! Nonna’s Favourites Roll pasta, sip wine—learn Nonna’s timeless Italian kitchen secrets. Be a Chef",3-can-t-miss-picks-viral-treat,https://thechefupstairs.com/products/vaughan-adult-cooking-class-mangiare-nonnas-fall-favourites?start=2025-10-01T00%3A00&select=2025-10-31T18%3A30,57,61,5,0.7
2025-10-23,For Couples,2,"Classic Albums Live – Led Zeppelin, Note for Note! Every riff, every roar—experience Zeppelin’s magic live on stage.",3-can-t-miss-picks-viral-treat,https://tickets.rhcentre.ca/Online/default.asp,17,18,5,0.1
